date,scope,period,rainfall_accum_mm,spi,spi_status,source
2004-04-01,carbon_project_zone,SPI-6,1855.4604,1.0821,wet,CHIRPS v2 Final
2005-04-01,carbon_project_zone,SPI-6,1497.2321,-1.8649,severe_drought,CHIRPS v2 Final
2006-04-01,carbon_project_zone,SPI-6,1710.9718,-0.0564,normal,CHIRPS v2 Final
2007-04-01,carbon_project_zone,SPI-6,1694.6735,-0.1888,normal,CHIRPS v2 Final
2008-04-01,carbon_project_zone,SPI-6,1674.3365,-0.3552,normal,CHIRPS v2 Final
2009-04-01,carbon_project_zone,SPI-6,1795.1530,0.6143,normal,CHIRPS v2 Final
2010-04-01,carbon_project_zone,SPI-6,1889.3204,1.3403,wet,CHIRPS v2 Final
2011-04-01,carbon_project_zone,SPI-6,1622.1110,-0.7887,normal,CHIRPS v2 Final
2012-04-01,carbon_project_zone,SPI-6,1946.8285,1.7720,very_wet,CHIRPS v2 Final
2013-04-01,carbon_project_zone,SPI-6,1744.8420,0.2161,normal,CHIRPS v2 Final
2014-04-01,carbon_project_zone,SPI-6,1689.4022,-0.2318,normal,CHIRPS v2 Final
2015-04-01,carbon_project_zone,SPI-6,1800.4293,0.6557,normal,CHIRPS v2 Final
2016-04-01,carbon_project_zone,SPI-6,1859.6528,1.1142,wet,CHIRPS v2 Final
2017-04-01,carbon_project_zone,SPI-6,1751.2746,0.2674,normal,CHIRPS v2 Final
2018-04-01,carbon_project_zone,SPI-6,1699.2944,-0.1512,normal,CHIRPS v2 Final
2019-04-01,carbon_project_zone,SPI-6,1795.9082,0.6203,normal,CHIRPS v2 Final
2020-04-01,carbon_project_zone,SPI-6,1867.4139,1.1736,wet,CHIRPS v2 Final
2021-04-01,carbon_project_zone,SPI-6,1991.1905,2.0992,extremely_wet,CHIRPS v2 Final
2022-04-01,carbon_project_zone,SPI-6,1675.1191,-0.3487,normal,CHIRPS v2 Final
2023-04-01,carbon_project_zone,SPI-6,1728.4134,0.0844,normal,CHIRPS v2 Final
2024-04-01,carbon_project_zone,SPI-6,1817.0045,0.7850,normal,CHIRPS v2 Final
2025-04-01,carbon_project_zone,SPI-6,1919.6120,1.5687,very_wet,CHIRPS v2 Final
1982-05-01,carbon_project_zone,SPI-6,1523.9531,-1.1459,moderate_dry,CHIRPS v2 Final
1983-05-01,carbon_project_zone,SPI-6,1882.8766,0.9671,normal,CHIRPS v2 Final
1984-05-01,carbon_project_zone,SPI-6,1725.6567,0.0779,normal,CHIRPS v2 Final
1985-05-01,carbon_project_zone,SPI-6,1753.4480,0.2389,normal,CHIRPS v2 Final
1986-05-01,carbon_project_zone,SPI-6,1784.5987,0.4173,normal,CHIRPS v2 Final
1987-05-01,carbon_project_zone,SPI-6,1636.2620,-0.4520,normal,CHIRPS v2 Final
1988-05-01,carbon_project_zone,SPI-6,1783.8507,0.4131,normal,CHIRPS v2 Final
1989-05-01,carbon_project_zone,SPI-6,1748.0994,0.2080,normal,CHIRPS v2 Final
1990-05-01,carbon_project_zone,SPI-6,1472.4757,-1.4755,moderate_dry,CHIRPS v2 Final
1991-05-01,carbon_project_zone,SPI-6,1845.9726,0.7629,normal,CHIRPS v2 Final
1992-05-01,carbon_project_zone,SPI-6,1856.0067,0.8187,normal,CHIRPS v2 Final
1993-05-01,carbon_project_zone,SPI-6,1789.8433,0.4472,normal,CHIRPS v2 Final
1994-05-01,carbon_project_zone,SPI-6,1579.6665,-0.7975,normal,CHIRPS v2 Final
1995-05-01,carbon_project_zone,SPI-6,1687.4117,-0.1465,normal,CHIRPS v2 Final
1996-05-01,carbon_project_zone,SPI-6,1443.4347,-1.6649,severe_drought,CHIRPS v2 Final
1997-05-01,carbon_project_zone,SPI-6,1255.3358,-2.9588,extreme_drought,CHIRPS v2 Final
1998-05-01,carbon_project_zone,SPI-6,1594.6754,-0.7051,normal,CHIRPS v2 Final
1999-05-01,carbon_project_zone,SPI-6,1667.5877,-0.2641,normal,CHIRPS v2 Final
2000-05-01,carbon_project_zone,SPI-6,1748.1000,0.2080,normal,CHIRPS v2 Final
2001-05-01,carbon_project_zone,SPI-6,1682.5098,-0.1755,normal,CHIRPS v2 Final
2002-05-01,carbon_project_zone,SPI-6,1587.1527,-0.7513,normal,CHIRPS v2 Final
2003-05-01,carbon_project_zone,SPI-6,1555.7247,-0.9462,normal,CHIRPS v2 Final
2004-05-01,carbon_project_zone,SPI-6,1798.9501,0.4988,normal,CHIRPS v2 Final
2005-05-01,carbon_project_zone,SPI-6,1458.5788,-1.5658,severe_drought,CHIRPS v2 Final
2006-05-01,carbon_project_zone,SPI-6,1694.6304,-0.1039,normal,CHIRPS v2 Final
2007-05-01,carbon_project_zone,SPI-6,1707.5439,-0.0279,normal,CHIRPS v2 Final
2008-05-01,carbon_project_zone,SPI-6,1663.1339,-0.2907,normal,CHIRPS v2 Final
2009-05-01,carbon_project_zone,SPI-6,1639.4204,-0.4329,normal,CHIRPS v2 Final
2010-05-01,carbon_project_zone,SPI-6,1981.3070,1.4990,wet,CHIRPS v2 Final
2011-05-01,carbon_project_zone,SPI-6,1479.6626,-1.4290,moderate_dry,CHIRPS v2 Final
2012-05-01,carbon_project_zone,SPI-6,1604.5854,-0.6444,normal,CHIRPS v2 Final
2013-05-01,carbon_project_zone,SPI-6,1884.0406,0.9735,normal,CHIRPS v2 Final
2014-05-01,carbon_project_zone,SPI-6,1753.3406,0.2383,normal,CHIRPS v2 Final
2015-05-01,carbon_project_zone,SPI-6,1803.6021,0.5252,normal,CHIRPS v2 Final
2016-05-01,carbon_project_zone,SPI-6,2151.5191,2.3791,extremely_wet,CHIRPS v2 Final
2017-05-01,carbon_project_zone,SPI-6,1774.7674,0.3612,normal,CHIRPS v2 Final
2018-05-01,carbon_project_zone,SPI-6,1806.5587,0.5419,normal,CHIRPS v2 Final
2019-05-01,carbon_project_zone,SPI-6,1735.3905,0.1345,normal,CHIRPS v2 Final
2020-05-01,carbon_project_zone,SPI-6,2018.3319,1.6945,very_wet,CHIRPS v2 Final
2021-05-01,carbon_project_zone,SPI-6,1945.9144,1.3098,wet,CHIRPS v2 Final
2022-05-01,carbon_project_zone,SPI-6,1663.5611,-0.2881,normal,CHIRPS v2 Final
2023-05-01,carbon_project_zone,SPI-6,1603.3936,-0.6516,normal,CHIRPS v2 Final
2024-05-01,carbon_project_zone,SPI-6,1810.2600,0.5628,normal,CHIRPS v2 Final
2025-05-01,carbon_project_zone,SPI-6,2008.5849,1.6433,very_wet,CHIRPS v2 Final
1981-06-01,carbon_project_zone,SPI-6,1391.9184,-1.0010,moderate_dry,CHIRPS v2 Final
1982-06-01,carbon_project_zone,SPI-6,1345.4156,-1.2430,moderate_dry,CHIRPS v2 Final
1983-06-01,carbon_project_zone,SPI-6,1786.5338,0.8625,normal,CHIRPS v2 Final
1984-06-01,carbon_project_zone,SPI-6,1504.9578,-0.4345,normal,CHIRPS v2 Final
1985-06-01,carbon_project_zone,SPI-6,1626.0210,0.1414,normal,CHIRPS v2 Final
1986-06-01,carbon_project_zone,SPI-6,1814.6389,0.9843,normal,CHIRPS v2 Final
1987-06-01,carbon_project_zone,SPI-6,1583.2290,-0.0588,normal,CHIRPS v2 Final
1988-06-01,carbon_project_zone,SPI-6,1686.2668,0.4173,normal,CHIRPS v2 Final
1989-06-01,carbon_project_zone,SPI-6,1531.3494,-0.3064,normal,CHIRPS v2 Final
1990-06-01,carbon_project_zone,SPI-6,1400.0939,-0.9590,normal,CHIRPS v2 Final
1991-06-01,carbon_project_zone,SPI-6,1556.4868,-0.1857,normal,CHIRPS v2 Final
1992-06-01,carbon_project_zone,SPI-6,1610.0826,0.0672,normal,CHIRPS v2 Final
1993-06-01,carbon_project_zone,SPI-6,1765.8131,0.7719,normal,CHIRPS v2 Final
1994-06-01,carbon_project_zone,SPI-6,1567.1793,-0.1348,normal,CHIRPS v2 Final
1995-06-01,carbon_project_zone,SPI-6,1668.1760,0.3352,normal,CHIRPS v2 Final
1996-06-01,carbon_project_zone,SPI-6,1384.4335,-1.0395,moderate_dry,CHIRPS v2 Final
1997-06-01,carbon_project_zone,SPI-6,989.0546,-3.3197,extreme_drought,CHIRPS v2 Final
1998-06-01,carbon_project_zone,SPI-6,1650.9337,0.2563,normal,CHIRPS v2 Final
1999-06-01,carbon_project_zone,SPI-6,1615.5067,0.0925,normal,CHIRPS v2 Final
2000-06-01,carbon_project_zone,SPI-6,1684.3709,0.4088,normal,CHIRPS v2 Final
2001-06-01,carbon_project_zone,SPI-6,1595.9886,0.0013,normal,CHIRPS v2 Final
2002-06-01,carbon_project_zone,SPI-6,1545.3034,-0.2392,normal,CHIRPS v2 Final
2003-06-01,carbon_project_zone,SPI-6,1344.8830,-1.2458,moderate_dry,CHIRPS v2 Final
2004-06-01,carbon_project_zone,SPI-6,1454.7388,-0.6825,normal,CHIRPS v2 Final
2005-06-01,carbon_project_zone,SPI-6,1268.3040,-1.6572,severe_drought,CHIRPS v2 Final
2006-06-01,carbon_project_zone,SPI-6,1788.5317,0.8712,normal,CHIRPS v2 Final
2007-06-01,carbon_project_zone,SPI-6,1616.3975,0.0967,normal,CHIRPS v2 Final
2008-06-01,carbon_project_zone,SPI-6,1557.0394,-0.1831,normal,CHIRPS v2 Final
2009-06-01,carbon_project_zone,SPI-6,1428.6620,-0.8135,normal,CHIRPS v2 Final
2010-06-01,carbon_project_zone,SPI-6,1967.8145,1.6271,very_wet,CHIRPS v2 Final
2011-06-01,carbon_project_zone,SPI-6,1338.7266,-1.2783,moderate_dry,CHIRPS v2 Final
2012-06-01,carbon_project_zone,SPI-6,1263.9474,-1.6811,severe_drought,CHIRPS v2 Final
2013-06-01,carbon_project_zone,SPI-6,1676.4255,0.3727,normal,CHIRPS v2 Final
2014-06-01,carbon_project_zone,SPI-6,1671.8390,0.3519,normal,CHIRPS v2 Final
2015-06-01,carbon_project_zone,SPI-6,1621.8015,0.1218,normal,CHIRPS v2 Final
2016-06-01,carbon_project_zone,SPI-6,1929.7149,1.4704,wet,CHIRPS v2 Final
2017-06-01,carbon_project_zone,SPI-6,1739.4303,0.6555,normal,CHIRPS v2 Final
2018-06-01,carbon_project_zone,SPI-6,1734.2717,0.6326,normal,CHIRPS v2 Final
2019-06-01,carbon_project_zone,SPI-6,1597.2472,0.0072,normal,CHIRPS v2 Final
2020-06-01,carbon_project_zone,SPI-6,1968.5878,1.6303,very_wet,CHIRPS v2 Final
2021-06-01,carbon_project_zone,SPI-6,2005.5504,1.7804,very_wet,CHIRPS v2 Final
2022-06-01,carbon_project_zone,SPI-6,1781.2955,0.8396,normal,CHIRPS v2 Final
2023-06-01,carbon_project_zone,SPI-6,1477.6536,-0.5686,normal,CHIRPS v2 Final
2024-06-01,carbon_project_zone,SPI-6,1777.7119,0.8240,normal,CHIRPS v2 Final
2025-06-01,carbon_project_zone,SPI-6,1919.3705,1.4275,wet,CHIRPS v2 Final
1981-07-01,carbon_project_zone,SPI-6,1550.7777,0.2934,normal,CHIRPS v2 Final
1982-07-01,carbon_project_zone,SPI-6,1093.1100,-1.7057,severe_drought,CHIRPS v2 Final
1983-07-01,carbon_project_zone,SPI-6,1697.1758,0.8477,normal,CHIRPS v2 Final
1984-07-01,carbon_project_zone,SPI-6,1519.2730,0.1696,normal,CHIRPS v2 Final
1985-07-01,carbon_project_zone,SPI-6,1772.9029,1.1220,wet,CHIRPS v2 Final
1986-07-01,carbon_project_zone,SPI-6,1762.0553,1.0832,wet,CHIRPS v2 Final
1987-07-01,carbon_project_zone,SPI-6,1308.3485,-0.7068,normal,CHIRPS v2 Final
1988-07-01,carbon_project_zone,SPI-6,1529.9716,0.2118,normal,CHIRPS v2 Final
1989-07-01,carbon_project_zone,SPI-6,1423.6403,-0.2169,normal,CHIRPS v2 Final
1990-07-01,carbon_project_zone,SPI-6,1361.0094,-0.4796,normal,CHIRPS v2 Final
1991-07-01,carbon_project_zone,SPI-6,1238.6729,-1.0170,moderate_dry,CHIRPS v2 Final
1992-07-01,carbon_project_zone,SPI-6,1496.2062,0.0779,normal,CHIRPS v2 Final
1993-07-01,carbon_project_zone,SPI-6,1668.0008,0.7398,normal,CHIRPS v2 Final
1994-07-01,carbon_project_zone,SPI-6,1313.3959,-0.6847,normal,CHIRPS v2 Final
1995-07-01,carbon_project_zone,SPI-6,1520.5669,0.1747,normal,CHIRPS v2 Final
1996-07-01,carbon_project_zone,SPI-6,1170.1671,-1.3339,moderate_dry,CHIRPS v2 Final
1997-07-01,carbon_project_zone,SPI-6,843.6006,-3.0499,extreme_drought,CHIRPS v2 Final
1998-07-01,carbon_project_zone,SPI-6,1746.9254,1.0288,wet,CHIRPS v2 Final
1999-07-01,carbon_project_zone,SPI-6,1473.3466,-0.0139,normal,CHIRPS v2 Final
2000-07-01,carbon_project_zone,SPI-6,1496.4475,0.0789,normal,CHIRPS v2 Final
2001-07-01,carbon_project_zone,SPI-6,1484.0157,0.0291,normal,CHIRPS v2 Final
2002-07-01,carbon_project_zone,SPI-6,1345.4994,-0.5458,normal,CHIRPS v2 Final
2003-07-01,carbon_project_zone,SPI-6,1101.3528,-1.6651,severe_drought,CHIRPS v2 Final
2004-07-01,carbon_project_zone,SPI-6,1290.5989,-0.7847,normal,CHIRPS v2 Final
2005-07-01,carbon_project_zone,SPI-6,1227.2559,-1.0690,moderate_dry,CHIRPS v2 Final
2006-07-01,carbon_project_zone,SPI-6,1523.3575,0.1858,normal,CHIRPS v2 Final
2007-07-01,carbon_project_zone,SPI-6,1705.9111,0.8797,normal,CHIRPS v2 Final
2008-07-01,carbon_project_zone,SPI-6,1488.7937,0.0482,normal,CHIRPS v2 Final
2009-07-01,carbon_project_zone,SPI-6,1276.1728,-0.8486,normal,CHIRPS v2 Final
2010-07-01,carbon_project_zone,SPI-6,2075.0524,2.1462,extremely_wet,CHIRPS v2 Final
2011-07-01,carbon_project_zone,SPI-6,1141.0770,-1.4722,moderate_dry,CHIRPS v2 Final
2012-07-01,carbon_project_zone,SPI-6,1282.2943,-0.8214,normal,CHIRPS v2 Final
2013-07-01,carbon_project_zone,SPI-6,1673.1083,0.7588,normal,CHIRPS v2 Final
2014-07-01,carbon_project_zone,SPI-6,1519.5220,0.1706,normal,CHIRPS v2 Final
2015-07-01,carbon_project_zone,SPI-6,1417.9248,-0.2405,normal,CHIRPS v2 Final
2016-07-01,carbon_project_zone,SPI-6,1825.0161,1.3064,wet,CHIRPS v2 Final
2017-07-01,carbon_project_zone,SPI-6,1590.9244,0.4487,normal,CHIRPS v2 Final
2018-07-01,carbon_project_zone,SPI-6,1554.9409,0.3096,normal,CHIRPS v2 Final
2019-07-01,carbon_project_zone,SPI-6,1315.6447,-0.6749,normal,CHIRPS v2 Final
2020-07-01,carbon_project_zone,SPI-6,1929.1930,1.6649,very_wet,CHIRPS v2 Final
2021-07-01,carbon_project_zone,SPI-6,1849.2940,1.3911,wet,CHIRPS v2 Final
2022-07-01,carbon_project_zone,SPI-6,1821.4184,1.2938,wet,CHIRPS v2 Final
2023-07-01,carbon_project_zone,SPI-6,1485.2409,0.0340,normal,CHIRPS v2 Final
2024-07-01,carbon_project_zone,SPI-6,1528.9248,0.2077,normal,CHIRPS v2 Final
2025-07-01,carbon_project_zone,SPI-6,1642.6020,0.6449,normal,CHIRPS v2 Final
1981-08-01,carbon_project_zone,SPI-6,1364.8972,0.1785,normal,CHIRPS v2 Final
1982-08-01,carbon_project_zone,SPI-6,855.9588,-1.8500,severe_drought,CHIRPS v2 Final
1983-08-01,carbon_project_zone,SPI-6,1477.9012,0.5563,normal,CHIRPS v2 Final
1984-08-01,carbon_project_zone,SPI-6,1373.9464,0.2095,normal,CHIRPS v2 Final
1985-08-01,carbon_project_zone,SPI-6,1626.2729,1.0244,wet,CHIRPS v2 Final
1986-08-01,carbon_project_zone,SPI-6,1590.0497,0.9128,normal,CHIRPS v2 Final
1987-08-01,carbon_project_zone,SPI-6,1100.4955,-0.7955,normal,CHIRPS v2 Final
1988-08-01,carbon_project_zone,SPI-6,1595.8846,0.9309,normal,CHIRPS v2 Final
1989-08-01,carbon_project_zone,SPI-6,1364.2855,0.1764,normal,CHIRPS v2 Final
1990-08-01,carbon_project_zone,SPI-6,1186.8534,-0.4615,normal,CHIRPS v2 Final
1991-08-01,carbon_project_zone,SPI-6,992.6101,-1.2386,moderate_dry,CHIRPS v2 Final
1992-08-01,carbon_project_zone,SPI-6,1309.3727,-0.0148,normal,CHIRPS v2 Final
1993-08-01,carbon_project_zone,SPI-6,1484.6089,0.5781,normal,CHIRPS v2 Final
1994-08-01,carbon_project_zone,SPI-6,1136.3547,-0.6547,normal,CHIRPS v2 Final
1995-08-01,carbon_project_zone,SPI-6,1329.3832,0.0555,normal,CHIRPS v2 Final
1996-08-01,carbon_project_zone,SPI-6,1227.4308,-0.3103,normal,CHIRPS v2 Final
1997-08-01,carbon_project_zone,SPI-6,678.9477,-2.7524,extreme_drought,CHIRPS v2 Final
1998-08-01,carbon_project_zone,SPI-6,1738.6624,1.3606,wet,CHIRPS v2 Final
1999-08-01,carbon_project_zone,SPI-6,1308.2397,-0.0188,normal,CHIRPS v2 Final
2000-08-01,carbon_project_zone,SPI-6,1481.6408,0.5685,normal,CHIRPS v2 Final
2001-08-01,carbon_project_zone,SPI-6,1314.7913,0.0043,normal,CHIRPS v2 Final
2002-08-01,carbon_project_zone,SPI-6,1078.0131,-0.8853,normal,CHIRPS v2 Final
2003-08-01,carbon_project_zone,SPI-6,885.2492,-1.7136,severe_drought,CHIRPS v2 Final
2004-08-01,carbon_project_zone,SPI-6,1105.9991,-0.7737,normal,CHIRPS v2 Final
2005-08-01,carbon_project_zone,SPI-6,1075.6120,-0.8950,normal,CHIRPS v2 Final
2006-08-01,carbon_project_zone,SPI-6,1254.0011,-0.2131,normal,CHIRPS v2 Final
2007-08-01,carbon_project_zone,SPI-6,1577.2855,0.8731,normal,CHIRPS v2 Final
2008-08-01,carbon_project_zone,SPI-6,1493.0409,0.6055,normal,CHIRPS v2 Final
2009-08-01,carbon_project_zone,SPI-6,1072.8199,-0.9062,normal,CHIRPS v2 Final
2010-08-01,carbon_project_zone,SPI-6,2120.1799,2.4064,extremely_wet,CHIRPS v2 Final
2011-08-01,carbon_project_zone,SPI-6,1036.4308,-1.0548,moderate_dry,CHIRPS v2 Final
2012-08-01,carbon_project_zone,SPI-6,1067.7067,-0.9269,normal,CHIRPS v2 Final
2013-08-01,carbon_project_zone,SPI-6,1599.2733,0.9414,normal,CHIRPS v2 Final
2014-08-01,carbon_project_zone,SPI-6,1366.1034,0.1827,normal,CHIRPS v2 Final
2015-08-01,carbon_project_zone,SPI-6,1067.3954,-0.9282,normal,CHIRPS v2 Final
2016-08-01,carbon_project_zone,SPI-6,1618.5210,1.0007,wet,CHIRPS v2 Final
2017-08-01,carbon_project_zone,SPI-6,1431.0682,0.4021,normal,CHIRPS v2 Final
2018-08-01,carbon_project_zone,SPI-6,1309.9043,-0.0129,normal,CHIRPS v2 Final
2019-08-01,carbon_project_zone,SPI-6,1002.5527,-1.1964,moderate_dry,CHIRPS v2 Final
2020-08-01,carbon_project_zone,SPI-6,1739.7952,1.3639,wet,CHIRPS v2 Final
2021-08-01,carbon_project_zone,SPI-6,1525.0596,0.7083,normal,CHIRPS v2 Final
2022-08-01,carbon_project_zone,SPI-6,1784.2570,1.4930,wet,CHIRPS v2 Final
2023-08-01,carbon_project_zone,SPI-6,1197.4697,-0.4216,normal,CHIRPS v2 Final
2024-08-01,carbon_project_zone,SPI-6,1427.6315,0.3907,normal,CHIRPS v2 Final
2025-08-01,carbon_project_zone,SPI-6,1656.5782,1.1165,wet,CHIRPS v2 Final
1981-09-01,carbon_project_zone,SPI-6,1197.3439,0.2585,normal,CHIRPS v2 Final
1982-09-01,carbon_project_zone,SPI-6,550.2644,-2.0389,extreme_drought,CHIRPS v2 Final
1983-09-01,carbon_project_zone,SPI-6,1250.3738,0.4043,normal,CHIRPS v2 Final
1984-09-01,carbon_project_zone,SPI-6,1262.2588,0.4364,normal,CHIRPS v2 Final
1985-09-01,carbon_project_zone,SPI-6,1481.5669,0.9962,normal,CHIRPS v2 Final
1986-09-01,carbon_project_zone,SPI-6,1284.0858,0.4948,normal,CHIRPS v2 Final
1987-09-01,carbon_project_zone,SPI-6,880.6084,-0.7173,normal,CHIRPS v2 Final
1988-09-01,carbon_project_zone,SPI-6,1507.7429,1.0592,wet,CHIRPS v2 Final
1989-09-01,carbon_project_zone,SPI-6,1297.7458,0.5311,normal,CHIRPS v2 Final
1990-09-01,carbon_project_zone,SPI-6,922.8282,-0.5748,normal,CHIRPS v2 Final
1991-09-01,carbon_project_zone,SPI-6,623.5566,-1.7056,severe_drought,CHIRPS v2 Final
1992-09-01,carbon_project_zone,SPI-6,1140.5777,0.0976,normal,CHIRPS v2 Final
1993-09-01,carbon_project_zone,SPI-6,1260.7117,0.4322,normal,CHIRPS v2 Final
1994-09-01,carbon_project_zone,SPI-6,736.0137,-1.2440,moderate_dry,CHIRPS v2 Final
1995-09-01,carbon_project_zone,SPI-6,1119.9575,0.0378,normal,CHIRPS v2 Final
1996-09-01,carbon_project_zone,SPI-6,981.4427,-0.3841,normal,CHIRPS v2 Final
1997-09-01,carbon_project_zone,SPI-6,537.5179,-2.1000,extreme_drought,CHIRPS v2 Final
1998-09-01,carbon_project_zone,SPI-6,1665.9065,1.4261,wet,CHIRPS v2 Final
1999-09-01,carbon_project_zone,SPI-6,1248.6770,0.3996,normal,CHIRPS v2 Final
2000-09-01,carbon_project_zone,SPI-6,1326.3261,0.6061,normal,CHIRPS v2 Final
2001-09-01,carbon_project_zone,SPI-6,1214.6894,0.3066,normal,CHIRPS v2 Final
2002-09-01,carbon_project_zone,SPI-6,786.0770,-1.0542,moderate_dry,CHIRPS v2 Final
2003-09-01,carbon_project_zone,SPI-6,742.9935,-1.2170,moderate_dry,CHIRPS v2 Final
2004-09-01,carbon_project_zone,SPI-6,923.6407,-0.5721,normal,CHIRPS v2 Final
2005-09-01,carbon_project_zone,SPI-6,867.1414,-0.7637,normal,CHIRPS v2 Final
2006-09-01,carbon_project_zone,SPI-6,959.7313,-0.4538,normal,CHIRPS v2 Final
2007-09-01,carbon_project_zone,SPI-6,1333.9412,0.6259,normal,CHIRPS v2 Final
2008-09-01,carbon_project_zone,SPI-6,1245.4860,0.3910,normal,CHIRPS v2 Final
2009-09-01,carbon_project_zone,SPI-6,759.6851,-1.1532,moderate_dry,CHIRPS v2 Final
2010-09-01,carbon_project_zone,SPI-6,2202.2133,2.5248,extremely_wet,CHIRPS v2 Final
2011-09-01,carbon_project_zone,SPI-6,806.6994,-0.9784,normal,CHIRPS v2 Final
2012-09-01,carbon_project_zone,SPI-6,866.0956,-0.7673,normal,CHIRPS v2 Final
2013-09-01,carbon_project_zone,SPI-6,1317.9065,0.5841,normal,CHIRPS v2 Final
2014-09-01,carbon_project_zone,SPI-6,986.9027,-0.3668,normal,CHIRPS v2 Final
2015-09-01,carbon_project_zone,SPI-6,799.6795,-1.0040,moderate_dry,CHIRPS v2 Final
2016-09-01,carbon_project_zone,SPI-6,1531.8959,1.1168,wet,CHIRPS v2 Final
2017-09-01,carbon_project_zone,SPI-6,1299.1784,0.5348,normal,CHIRPS v2 Final
2018-09-01,carbon_project_zone,SPI-6,1090.8053,-0.0480,normal,CHIRPS v2 Final
2019-09-01,carbon_project_zone,SPI-6,795.4849,-1.0194,moderate_dry,CHIRPS v2 Final
2020-09-01,carbon_project_zone,SPI-6,1550.9995,1.1620,wet,CHIRPS v2 Final
2021-09-01,carbon_project_zone,SPI-6,1529.4597,1.1111,wet,CHIRPS v2 Final
2022-09-01,carbon_project_zone,SPI-6,1769.3921,1.6541,very_wet,CHIRPS v2 Final
2023-09-01,carbon_project_zone,SPI-6,882.0168,-0.7125,normal,CHIRPS v2 Final
2024-09-01,carbon_project_zone,SPI-6,1279.4163,0.4824,normal,CHIRPS v2 Final
2025-09-01,carbon_project_zone,SPI-6,1568.3007,1.2025,wet,CHIRPS v2 Final
1981-10-01,carbon_project_zone,SPI-6,1141.4756,0.2661,normal,CHIRPS v2 Final
1982-10-01,carbon_project_zone,SPI-6,420.8258,-1.8244,severe_drought,CHIRPS v2 Final
1983-10-01,carbon_project_zone,SPI-6,1319.9569,0.6301,normal,CHIRPS v2 Final
1984-10-01,carbon_project_zone,SPI-6,1126.5279,0.2339,normal,CHIRPS v2 Final
1985-10-01,carbon_project_zone,SPI-6,1381.1069,0.7473,normal,CHIRPS v2 Final
1986-10-01,carbon_project_zone,SPI-6,1303.7353,0.5984,normal,CHIRPS v2 Final
1987-10-01,carbon_project_zone,SPI-6,675.1949,-0.9135,normal,CHIRPS v2 Final
1988-10-01,carbon_project_zone,SPI-6,1548.5932,1.0519,wet,CHIRPS v2 Final
1989-10-01,carbon_project_zone,SPI-6,1395.4340,0.7743,normal,CHIRPS v2 Final
1990-10-01,carbon_project_zone,SPI-6,870.0509,-0.3687,normal,CHIRPS v2 Final
1991-10-01,carbon_project_zone,SPI-6,458.6093,-1.6679,severe_drought,CHIRPS v2 Final
1992-10-01,carbon_project_zone,SPI-6,1139.7257,0.2623,normal,CHIRPS v2 Final
1993-10-01,carbon_project_zone,SPI-6,1170.8858,0.3285,normal,CHIRPS v2 Final
1994-10-01,carbon_project_zone,SPI-6,631.9744,-1.0488,moderate_dry,CHIRPS v2 Final
1995-10-01,carbon_project_zone,SPI-6,1080.0800,0.1322,normal,CHIRPS v2 Final
1996-10-01,carbon_project_zone,SPI-6,1243.7143,0.4788,normal,CHIRPS v2 Final
1997-10-01,carbon_project_zone,SPI-6,245.7350,-2.7252,extreme_drought,CHIRPS v2 Final
1998-10-01,carbon_project_zone,SPI-6,1664.3696,1.2502,wet,CHIRPS v2 Final
1999-10-01,carbon_project_zone,SPI-6,1421.2171,0.8223,normal,CHIRPS v2 Final
2000-10-01,carbon_project_zone,SPI-6,1287.5590,0.5665,normal,CHIRPS v2 Final
2001-10-01,carbon_project_zone,SPI-6,1237.1836,0.4656,normal,CHIRPS v2 Final
2002-10-01,carbon_project_zone,SPI-6,575.6460,-1.2351,moderate_dry,CHIRPS v2 Final
2003-10-01,carbon_project_zone,SPI-6,736.2573,-0.7323,normal,CHIRPS v2 Final
2004-10-01,carbon_project_zone,SPI-6,707.6910,-0.8157,normal,CHIRPS v2 Final
2005-10-01,carbon_project_zone,SPI-6,800.4507,-0.5527,normal,CHIRPS v2 Final
2006-10-01,carbon_project_zone,SPI-6,726.4034,-0.7608,normal,CHIRPS v2 Final
2007-10-01,carbon_project_zone,SPI-6,1270.3349,0.5323,normal,CHIRPS v2 Final
2008-10-01,carbon_project_zone,SPI-6,1295.4379,0.5821,normal,CHIRPS v2 Final
2009-10-01,carbon_project_zone,SPI-6,728.0516,-0.7560,normal,CHIRPS v2 Final
2010-10-01,carbon_project_zone,SPI-6,2336.7428,2.2561,extremely_wet,CHIRPS v2 Final
2011-10-01,carbon_project_zone,SPI-6,832.7092,-0.4661,normal,CHIRPS v2 Final
2012-10-01,carbon_project_zone,SPI-6,833.7225,-0.4634,normal,CHIRPS v2 Final
2013-10-01,carbon_project_zone,SPI-6,1159.5862,0.3047,normal,CHIRPS v2 Final
2014-10-01,carbon_project_zone,SPI-6,786.8561,-0.5899,normal,CHIRPS v2 Final
2015-10-01,carbon_project_zone,SPI-6,483.7436,-1.5689,severe_drought,CHIRPS v2 Final
2016-10-01,carbon_project_zone,SPI-6,1637.6821,1.2053,wet,CHIRPS v2 Final
2017-10-01,carbon_project_zone,SPI-6,1201.0687,0.3915,normal,CHIRPS v2 Final
2018-10-01,carbon_project_zone,SPI-6,954.8818,-0.1575,normal,CHIRPS v2 Final
2019-10-01,carbon_project_zone,SPI-6,565.0974,-1.2714,moderate_dry,CHIRPS v2 Final
